CLIENTE_ID,CLIENTE,PRODUCTO,PRECIO,CANTIDAD,CIUDAD,VENDEDOR_ID,VENDEDOR,FECHA,ESTADO,VALOR_VENTA,COMISION,CATEGORIA
Cliente_2196,Carolina Vargas,Manguera,526024.17,3,Manizales,Vendedor_148,Hugo Guerrero,2025-03-18T01:28,Cerrado,1578072.51,106846.38,Jardín
Cliente_1491,Hugo López,Tablet,1308547.96,3,Cúcuta,Vendedor_166,Yolanda Rodríguez,2021-10-04T02:24,Abierto,3925643.88,220434.98,Tecnología
Cliente_4385,Mónica Naranjo,Concentrado,294777.99,5,Santa Marta,Vendedor_028,Camila López,2024-07-25T16:43,Cancelado,1473889.95,55240.16,Mascotas
Cliente_1322,Alejandro Torres,Pesas,1012552.35,1,Barranquilla,Vendedor_012,Camila Henao,2021-12-10T04:07,Cerrado,1012552.35,77037.34,Deportes
Cliente_1997,Yolanda Moreno,Concentrado,291606.46,2,Cali,Vendedor_035,Jorge Caro,2023-10-03T10:47,Cerrado,583212.92,20787.15,Mascotas
Cliente_1182,Óscar Gaviria,Maquillaje,556344.4,5,Santa Marta,Vendedor_126,Sofía Torres,2025-04-04T11:50,En Proceso,2781722.0,218305.6,Belleza
Cliente_4448,Jorge Gaviria,Alcohol,65564.64,1,Bucaramanga,Vendedor_002,Sebastián Cortés,2021-04-20T17:53,Cerrado,65564.64,3417.48,Salud
Cliente_3944,Verónica Sánchez,Balón,681818.87,3,Cartagena,Vendedor_133,Hugo Naranjo,2021-09-19T17:20,Cerrado,2045456.61,158177.53,Deportes
Cliente_0860,Nicolás Pérez,Muñeco,423890.47,1,Cartagena,Vendedor_178,Mónica Rojas,2024-12-08T14:45,Cerrado,423890.47,32102.28,Juguetes
Cliente_1257,Carolina Martínez,Vitaminas,183220.32,3,Cartagena,Vendedor_030,Camila Guerrero,2021-02-03T03:37,En Proceso,549660.96,27655.29,Salud
Cliente_0933,Viviana Rojas,Balón,712004.39,5,Pereira,Vendedor_148,Hugo Guerrero,2024-04-26T07:17,Abierto,3560021.95,249206.04,Deportes
Cliente_0755,Noelia Molina,Chaqueta,644685.58,2,Bucaramanga,Vendedor_111,Sebastián Quintero,2023-06-06T04:19,Cerrado,1289371.16,44468.64,Ropa
Cliente_1204,Viviana Méndez,Maquillaje,514968.47,2,Barranquilla,Vendedor_189,Carolina Sánchez,2022-09-05T19:05,Cerrado,1029936.94,35158.66,Belleza
Cliente_4260,Laura Vargas,Juguete,303200.78,3,Bucaramanga,Vendedor_049,Yolanda Salazar,2025-03-06T07:13,Cerrado,909602.34,43477.02,Mascotas
Cliente_2295,Noelia Naranjo,Pala,549429.62,4,Pereira,Vendedor_046,Viviana Castaño,2025-02-09T23:01,Cerrado,2197718.48,132938.35,Jardín
Cliente_1915,Alejandro Cortés,Vitaminas,187478.05,5,Cúcuta,Vendedor_004,Ana Ortega,2022-07-31T08:27,Cerrado,937390.25,28558.58,Salud
Cliente_0955,Mónica Ospina,Balón,681818.87,1,Cartagena,Vendedor_142,Sebastián Cortés,2021-01-08T19:52,Cerrado,681818.87,38017.37,Deportes
Cliente_0921,Verónica Torres,Crema,450685.86,3,Pereira,Vendedor_174,Verónica Martínez,2021-08-15T14:10,Cerrado,1352057.58,106518.27,Belleza
Cliente_2777,Valeria Méndez,Zapatos,454485.08,4,Bucaramanga,Vendedor_004,Ana Ortega,2021-07-09T19:41,Cerrado,1817940.32,132568.34,Ropa
Cliente_3757,Laura López,Muñeco,433765.86,1,Manizales,Vendedor_099,Juan Arango,2025-10-03T14:01,Cerrado,433765.86,18054.87,Juguetes
Cliente_2790,Noelia López,Balón,701796.91,5,Barranquilla,Vendedor_145,Lorena Vargas,2023-11-22T07:18,Cerrado,3508984.55,197918.79,Deportes
Cliente_3286,Laura Gómez,Maquillaje,542195.65,2,Bucaramanga,Vendedor_157,Mónica Naranjo,2024-04-11T11:22,Cancelado,1084391.3,41825.45,Belleza
Cliente_1308,Simón Henao,Sofá,143552.52,3,Bogotá,Vendedor_187,Felipe Cortés,2022-02-13T05:45,Cerrado,430657.56,18588.48,Hogar
Cliente_4727,Viviana López,Algodón,508157.89,5,Cali,Vendedor_145,Lorena Vargas,2025-02-13T00:30,Cancelado,2540789.45,193481.22,Salud
Cliente_4113,Vanessa Moreno,Proteína,927906.2,4,Manizales,Vendedor_185,Andrés Torres,2024-07-01T16:18,En Proceso,3711624.8,296517.65,Deportes
Cliente_4389,Sebastián López,Bicicleta,874156.93,5,Bogotá,Vendedor_199,Sergio Arango,2024-08-22T18:43,En Proceso,4370784.65,184132.63,Deportes
Cliente_3338,Sebastián Méndez,Perfume,99174.86,4,Cali,Vendedor_186,Sara Pérez,2023-04-08T20:29,Cerrado,396699.44,16107.34,Belleza
Cliente_3472,Viviana Ramírez,Pantalón,402712.15,2,Manizales,Vendedor_088,Sara Henao,2024-05-19T11:48,Cerrado,805424.3,39621.21,Ropa
Cliente_0355,Juan Guerrero,Alcohol,69491.69,4,Cúcuta,Vendedor_082,Noelia Ortega,2023-08-20T21:11,Abierto,277966.76,14535.67,Salud
Cliente_0805,Yolanda Ramírez,Perfume,97970.74,4,Bucaramanga,Vendedor_086,Nicolás Moreno,2022-11-11T21:49,Cerrado,391882.96,13505.24,Belleza
Cliente_0663,Álvaro Rojas,Perfume,99174.86,2,Bucaramanga,Vendedor_191,Viviana Ospina,2023-11-18T01:33,Cerrado,198349.72,7415.39,Belleza
Cliente_2416,Alejandro Ramírez,Cortinas,517106.44,1,Cartagena,Vendedor_057,Sergio Cortés,2022-07-28T10:23,Cerrado,517106.44,26497.24,Hogar
Cliente_2940,Sara Molina,Celular,5427251.96,4,Manizales,Vendedor_151,Juan Caro,2025-08-12T15:10,Abierto,21709007.84,906807.58,Tecnología
Cliente_0594,Jorge Zapata,Proteína,927906.2,3,Bucaramanga,Vendedor_126,Sofía Torres,2024-06-21T13:59,Cancelado,2783718.6,201114.59,Deportes
Cliente_3758,Óscar Caro,Carritos,401357.36,4,Medellín,Vendedor_013,Hugo Arango,2024-07-30T12:34,Cerrado,1605429.44,108490.63,Juguetes
Cliente_2747,Álvaro Martínez,Carritos,401357.36,1,Bucaramanga,Vendedor_098,Álvaro Torres,2024-06-21T03:33,En Proceso,401357.36,22803.89,Juguetes
Cliente_2978,Sergio Salazar,Manguera,509338.92,3,Cali,Vendedor_039,Sofía Rodríguez,2023-03-04T16:07,Abierto,1528016.76,78893.75,Jardín
Cliente_4584,Daniela Salazar,Pala,549429.62,5,Pereira,Vendedor_146,Laura Rodríguez,2025-08-08T15:21,Cerrado,2747148.1,196556.77,Jardín
Cliente_2924,Camila Castaño,Proteína,882677.76,5,Medellín,Vendedor_090,Valeria Ramírez,2022-01-03T11:59,Cerrado,4413388.8,169031.76,Deportes
Cliente_0020,Verónica Bedoya,Mesa,1230978.74,5,Pereira,Vendedor_072,Verónica Moreno,2023-10-03T09:22,Cerrado,6154893.7,457735.71,Hogar
Cliente_3844,Andrés Salazar,Monitor,3507728.87,2,Medellín,Vendedor_014,Vanessa Cortés,2021-05-03T17:22,En Proceso,7015457.74,227678.75,Tecnología
Cliente_4381,Óscar López,Bicicleta,854770.85,1,Santa Marta,Vendedor_027,Jorge Rojas,2022-06-05T21:21,Abierto,854770.85,65107.66,Deportes
Cliente_0418,Fernando Castro,Pesas,1052265.73,3,Pereira,Vendedor_153,Fernando Gómez,2023-10-13T19:12,Abierto,3156797.19,116613.67,Deportes
Cliente_2697,Sara Martínez,Silla,1754758.25,3,Medellín,Vendedor_173,Hugo Zapata,2023-05-16T11:41,Abierto,5264274.75,371683.87,Hogar
Cliente_2349,Hugo Arango,Leche,54020.42,2,Santa Marta,Vendedor_059,Simón Cortés,2025-07-22T23:20,Cerrado,108040.84,3338.71,Alimentos
Cliente_0757,Valeria López,Televisor,592104.37,1,Cartagena,Vendedor_166,Yolanda Rodríguez,2023-12-22T01:06,En Proceso,592104.37,41893.7,Tecnología
Cliente_1381,Jorge Zapata,Manguera,501195.83,1,Pereira,Vendedor_111,Sebastián Quintero,2022-12-29T11:39,En Proceso,501195.83,29672.57,Jardín
Cliente_4280,Álvaro Ibarra,Carritos,394613.21,2,Bogotá,Vendedor_071,Noelia Ortega,2023-01-25T10:59,Abierto,789226.42,24427.91,Juguetes
Cliente_1959,Valeria Castro,Pala,522328.47,4,Medellín,Vendedor_091,Camila Salazar,2023-12-18T07:07,Cerrado,2089313.88,143557.78,Jardín
Cliente_2685,Fernando Quintero,Chaqueta,653642.05,1,Cúcuta,Vendedor_139,Daniela López,2024-10-30T17:21,Cerrado,653642.05,22928.37,Ropa
Cliente_3886,Verónica Vargas,Pantalón,386033.01,1,Bucaramanga,Vendedor_182,Hugo Ramírez,2022-05-04T21:45,Cerrado,386033.01,22002.06,Ropa
Cliente_2241,Sara Molina,Proteína,905009.48,2,Pereira,Vendedor_099,Juan Arango,2023-10-31T14:18,Cerrado,1810018.96,84347.24,Deportes
Cliente_4457,Fernando Moreno,Mesa,1230978.74,5,Santa Marta,Vendedor_070,Viviana Moreno,2023-10-14T02:39,Cerrado,6154893.7,418276.81,Hogar
Cliente_2499,Vanessa Méndez,Crema,450685.86,5,Bucaramanga,Vendedor_153,Fernando Gómez,2021-01-17T16:22,Abierto,2253429.3,163736.6,Belleza
Cliente_4929,Hugo Mejía,Perfume,101627.68,3,Barranquilla,Vendedor_106,Fernando Rodríguez,2025-06-02T18:43,En Proceso,304883.04,16224.0,Belleza
Cliente_0737,Luis Ibarra,Monitor,3598066.26,1,Cúcuta,Vendedor_079,Yolanda Moreno,2023-10-05T11:26,Cerrado,3598066.26,244297.94,Tecnología
Cliente_4441,Vanessa Cortés,Chaqueta,635851.83,1,Bogotá,Vendedor_092,Lorena Quintero,2022-03-04T23:49,Cerrado,635851.83,48217.44,Ropa
Cliente_0564,Lorena Salazar,Arroz,84114.06,5,Bucaramanga,Vendedor_108,Verónica Moreno,2024-01-26T05:04,Cerrado,420570.3,27109.97,Alimentos
Cliente_4066,Jorge Ospina,Mesa,1250387.05,3,Cúcuta,Vendedor_029,Felipe Méndez,2024-04-13T08:59,En Proceso,3751161.15,172926.74,Hogar
Cliente_3308,Sebastián Moreno,Concentrado,297984.02,1,Cali,Vendedor_012,Camila Henao,2025-06-07T04:21,Abierto,297984.02,15842.5,Mascotas
Cliente_2798,Daniela Mejía,Perfume,96781.24,5,Barranquilla,Vendedor_133,Hugo Naranjo,2021-03-02T05:50,Cerrado,483906.2,20082.05,Belleza
Cliente_4403,Juan López,Manguera,509338.92,3,Bucaramanga,Vendedor_035,Jorge Caro,2023-01-02T11:02,Cerrado,1528016.76,80863.28,Jardín
Cliente_3204,Ana Zapata,Arena,85587.04,2,Bogotá,Vendedor_107,Sara Salazar,2021-11-15T12:21,Cerrado,171174.08,7239.73,Mascotas
Cliente_3473,Lorena Naranjo,Rompecabezas,334682.98,3,Bogotá,Vendedor_157,Mónica Naranjo,2023-10-13T15:48,Cerrado,1004048.94,70647.38,Juguetes
Cliente_3772,Felipe Molina,Alcohol,69491.69,2,Cali,Vendedor_043,Yolanda Mejía,2023-06-06T20:13,Cerrado,138983.38,8407.92,Salud
Cliente_4204,Luis Quintero,Pala,522328.47,5,Cúcuta,Vendedor_077,Fernando Rodríguez,2023-04-20T19:05,Cerrado,2611642.35,161039.87,Jardín
Cliente_1161,Juan Torres,Vitaminas,200854.16,4,Cali,Vendedor_196,Felipe Ramírez,2025-10-03T05:20,Cerrado,803416.64,28531.87,Salud
Cliente_4224,Daniela Molina,Chaqueta,644685.58,1,Manizales,Vendedor_008,Lorena Ramírez,2023-07-29T23:14,Cerrado,644685.58,19387.64,Ropa
Cliente_2946,Jorge Ospina,Rompecabezas,327776.21,4,Bucaramanga,Vendedor_152,Sergio Cortés,2022-12-28T16:06,Cerrado,1311104.84,91068.47,Juguetes
Cliente_0161,Verónica Guerrero,Concentrado,285365.39,1,Manizales,Vendedor_034,Álvaro Moreno,2021-04-29T23:50,Abierto,285365.39,16298.74,Mascotas
Cliente_4593,David Gómez,Pala,509283.39,3,Barranquilla,Vendedor_182,Hugo Ramírez,2022-05-28T00:39,Cerrado,1527850.17,116999.2,Jardín
Cliente_3855,Nicolás Castaño,Carritos,408216.76,4,Cúcuta,Vendedor_083,Viviana Ramírez,2025-05-06T09:32,Cerrado,1632867.04,92848.02,Juguetes
Cliente_4458,Felipe Naranjo,Crema,477529.53,1,Barranquilla,Vendedor_002,Sebastián Cortés,2023-03-10T13:16,En Proceso,477529.53,19451.65,Belleza
Cliente_3861,Valeria Gaviria,Juguete,303200.78,4,Manizales,Vendedor_144,David Rojas,2025-05-29T14:36,Cerrado,1212803.12,78739.82,Mascotas
Cliente_1728,Ana Méndez,Atún,137552.73,2,Cúcuta,Vendedor_030,Camila Guerrero,2023-07-31T16:26,Abierto,275105.46,17895.38,Alimentos
Cliente_1750,Camila Naranjo,Muñeco,414239.92,4,Bucaramanga,Vendedor_073,Mónica Guerrero,2023-08-27T23:15,Cerrado,1656959.68,55138.03,Juguetes
Cliente_1383,Noelia Guerrero,Pala,522328.47,3,Pereira,Vendedor_101,Fernando Rojas,2023-01-31T00:27,Abierto,1566985.41,101356.6,Jardín
Cliente_2050,Daniela Ramírez,Juguete,295008.69,1,Medellín,Vendedor_150,Viviana Ospina,2023-09-11T23:45,Cerrado,295008.69,11985.14,Mascotas
Cliente_0174,Óscar Méndez,Zapatos,454485.08,4,Bucaramanga,Vendedor_084,Yolanda Moreno,2021-04-28T21:35,Cerrado,1817940.32,77673.37,Ropa
Cliente_3728,Laura López,Alcohol,65564.64,2,Barranquilla,Vendedor_172,Sofía Sánchez,2021-04-12T18:13,Cerrado,131129.28,4139.85,Salud
Cliente_3762,Daniela Martínez,Teclado,4438483.68,5,Santa Marta,Vendedor_097,Sara Moreno,2023-04-22T04:03,Abierto,22192418.4,1361917.9,Tecnología
Cliente_4933,Felipe Cortés,Cortinas,529341.68,5,Santa Marta,Vendedor_069,Sebastián Rodríguez,2023-11-24T04:14,Abierto,2646708.4,176234.97,Hogar
Cliente_2753,Felipe Gaviria,Maquillaje,528406.72,1,Manizales,Vendedor_068,Nicolás Rojas,2023-09-01T22:23,Abierto,528406.72,21941.87,Belleza
Cliente_4940,Mónica Naranjo,Concentrado,291606.46,4,Santa Marta,Vendedor_161,Vanessa Cortés,2023-01-29T17:46,Cerrado,1166425.84,81214.67,Mascotas
Cliente_1050,Viviana Rojas,Alcohol,67499.61,2,Santa Marta,Vendedor_133,Hugo Naranjo,2022-06-04T20:04,Abierto,134999.22,9193.66,Salud
Cliente_2370,Noelia Ospina,Chaqueta,653642.05,4,Manizales,Vendedor_026,Noelia Molina,2024-06-07T14:08,Cerrado,2614568.2,132005.13,Ropa
Cliente_3913,Nicolás Caro,Pala,522328.47,3,Cartagena,Vendedor_151,Juan Caro,2023-12-06T03:07,Cerrado,1566985.41,52354.95,Jardín
Cliente_3948,Sergio Moreno,Perfume,96781.24,2,Cali,Vendedor_084,Yolanda Moreno,2021-03-25T07:36,Cerrado,193562.48,8518.54,Belleza
Cliente_3869,Sofía Arango,Carritos,394613.21,4,Cúcuta,Vendedor_070,Viviana Moreno,2023-03-11T19:30,Cerrado,1578452.84,60409.69,Juguetes
Cliente_2331,Carolina Quintero,Pala,535707.7,2,Medellín,Vendedor_020,Luis Ibarra,2024-06-10T20:23,Cancelado,1071415.4,83507.09,Jardín
Cliente_0366,Felipe Salazar,Camisa,711773.76,5,Medellín,Vendedor_200,Lorena Torres,2024-10-18T10:03,Cerrado,3558868.8,252278.29,Ropa
Cliente_4330,Verónica Zapata,Carritos,387982.39,5,Cúcuta,Vendedor_011,Carolina Zapata,2022-05-23T05:28,Cerrado,1939911.95,65799.53,Juguetes
Cliente_1908,Daniela Méndez,Silla,1811641.44,1,Medellín,Vendedor_200,Lorena Torres,2025-06-24T08:24,En Proceso,1811641.44,100859.52,Hogar
Cliente_3249,Óscar Ramírez,Muñeco,423890.47,4,Medellín,Vendedor_013,Hugo Arango,2024-02-27T05:09,Cancelado,1695561.88,73492.97,Juguetes
Cliente_0667,Simón Gómez,Sofá,146241.88,5,Cartagena,Vendedor_102,Mónica Castro,2023-02-13T19:17,Cerrado,731209.4,23110.53,Hogar
Cliente_4684,Camila López,Aceite,185113.09,1,Cartagena,Vendedor_021,Daniela Ospina,2024-01-14T18:12,En Proceso,185113.09,8536.5,Alimentos
Cliente_1284,Álvaro Méndez,Algodón,508157.89,4,Bogotá,Vendedor_099,Juan Arango,2025-03-21T20:33,Cerrado,2032631.56,73945.64,Salud
Cliente_4987,Luis Arango,Arena,87213.85,5,Barranquilla,Vendedor_168,Alejandro Rojas,2022-02-06T01:20,Cancelado,436069.25,17938.41,Mascotas
Cliente_3578,Óscar Moreno,Rompecabezas,321011.98,2,Cali,Vendedor_119,Verónica Rodríguez,2021-09-23T20:24,Cerrado,642023.96,29743.06,Juguetes
Cliente_1651,Nicolás Henao,Concentrado,291606.46,3,Barranquilla,Vendedor_109,Noelia Mejía,2023-02-18T17:16,Cerrado,874819.38,44129.85,Mascotas
Cliente_1848,Verónica Martínez,Abono,544029.67,4,Medellín,Vendedor_024,Alejandro Méndez,2021-05-29T09:05,En Proceso,2176118.68,116252.88,Jardín
Cliente_4897,Luis Salazar,Pesas,1093536.7,2,Pereira,Vendedor_190,David Torres,2025-01-17T09:35,Cerrado,2187073.4,122497.68,Deportes
Cliente_2970,Jorge Castro,Mouse,1290652.37,2,Bucaramanga,Vendedor_076,Felipe Méndez,2025-09-12T17:47,Cancelado,2581304.74,125193.38,Tecnología
Cliente_3463,Andrés Pérez,Mesa,1230978.74,2,Santa Marta,Vendedor_108,Verónica Moreno,2023-12-07T16:27,Cerrado,2461957.48,135204.5,Hogar
Cliente_3064,Sofía Caro,Galletas,73434.65,2,Bogotá,Vendedor_180,Felipe Ramírez,2025-09-29T08:58,Cerrado,146869.3,7474.61,Alimentos
Cliente_1191,Valeria Salazar,Tablet,1308547.96,4,Manizales,Vendedor_126,Sofía Torres,2021-05-02T12:42,En Proceso,5234191.84,409428.69,Tecnología
Cliente_0663,Álvaro Rojas,Maquillaje,542195.65,2,Santa Marta,Vendedor_147,Hugo Castro,2024-01-24T08:06,Cerrado,1084391.3,36199.2,Belleza
Cliente_0016,Andrés Molina,Concentrado,291606.46,2,Bucaramanga,Vendedor_037,Simón Moreno,2023-02-23T01:30,Cancelado,583212.92,34583.11,Mascotas
Cliente_2025,Sara Guerrero,Carritos,387982.39,5,Pereira,Vendedor_093,Sofía Rodríguez,2022-05-06T09:11,Cancelado,1939911.95,76980.28,Juguetes
Cliente_3420,Fernando Quintero,Camisa,680615.95,3,Bucaramanga,Vendedor_109,Noelia Mejía,2022-07-06T05:05,Cerrado,2041847.85,99584.78,Ropa
Cliente_1508,Andrés Sánchez,Vitaminas,191834.73,5,Cartagena,Vendedor_036,Camila Arango,2023-08-22T21:03,Cerrado,959173.65,54982.99,Salud
Cliente_1112,Sofía Quintero,Rompecabezas,341735.28,4,Santa Marta,Vendedor_078,Fernando Sánchez,2024-02-09T10:18,Cerrado,1366941.12,92938.97,Juguetes
Cliente_1944,Luis Gómez,Vitaminas,183220.32,5,Cartagena,Vendedor_167,Juan López,2021-10-17T23:14,Cerrado,916101.6,72268.1,Salud
Cliente_1157,Luis López,Camisa,696020.52,1,Cartagena,Vendedor_187,Felipe Cortés,2023-12-23T13:10,Cerrado,696020.52,38059.16,Ropa
Cliente_2175,Felipe Castro,Balón,722360.33,5,Santa Marta,Vendedor_165,Fernando Gómez,2025-06-27T03:01,Cerrado,3611801.65,154761.93,Deportes
Cliente_2761,Álvaro Gaviria,Rompecabezas,321011.98,5,Bucaramanga,Vendedor_187,Felipe Cortés,2021-01-19T09:12,Cancelado,1605059.9,111678.08,Juguetes
Cliente_1362,Jorge Ramírez,Leche,54020.42,1,Medellín,Vendedor_200,Lorena Torres,2025-04-02T22:31,Cerrado,54020.42,2219.08,Alimentos
Cliente_0155,Noelia Castaño,Pantalón,394284.39,2,Pereira,Vendedor_040,Hugo Molina,2023-12-11T09:44,Abierto,788568.78,43680.43,Ropa
Cliente_0510,Alejandro Rodríguez,Tablet,1332325.03,3,Pereira,Vendedor_172,Sofía Sánchez,2022-08-29T01:03,Cerrado,3996975.09,289123.45,Tecnología
Cliente_2082,Jorge Henao,Arena,90560.84,3,Cali,Vendedor_125,Óscar Ospina,2024-07-23T05:08,Cerrado,271682.52,13635.73,Mascotas
Cliente_0887,Luis Naranjo,Pala,522328.47,4,Manizales,Vendedor_172,Sofía Sánchez,2023-12-29T05:56,Cerrado,2089313.88,120864.49,Jardín
Cliente_3997,Vanessa Ospina,Laptop,964988.59,4,Bogotá,Vendedor_128,Yolanda Naranjo,2024-09-21T02:45,Cerrado,3859954.36,138871.51,Tecnología
Cliente_0825,Sergio Castro,Leche,49247.32,2,Barranquilla,Vendedor_025,Valeria Guerrero,2021-05-24T17:14,Abierto,98494.64,3230.47,Alimentos
Cliente_0137,Nicolás Méndez,Crema,450685.86,4,Cúcuta,Vendedor_113,Laura Salazar,2021-04-15T06:27,Cerrado,1802743.44,142983.02,Belleza
Cliente_3097,Ana Vargas,Crema,491545.12,5,Pereira,Vendedor_153,Fernando Gómez,2024-02-10T01:57,Cancelado,2457725.6,95715.59,Belleza
Cliente_3120,Viviana Quintero,Vitaminas,187478.05,3,Pereira,Vendedor_025,Valeria Guerrero,2022-06-21T20:50,Cancelado,562434.15,26309.24,Salud
Cliente_3360,Yolanda Ospina,Arroz,79511.55,5,Pereira,Vendedor_101,Fernando Rojas,2022-02-26T06:18,Cerrado,397557.75,21958.8,Alimentos
Cliente_0792,Jorge Salazar,Muñeco,414239.92,4,Medellín,Vendedor_131,Ana Ramírez,2023-01-15T19:28,Cancelado,1656959.68,80733.01,Juguetes
Cliente_3404,David Salazar,Pantalón,402712.15,5,Santa Marta,Vendedor_093,Sofía Rodríguez,2024-07-06T04:18,En Proceso,2013560.75,70206.73,Ropa
Cliente_4315,Álvaro Zapata,Vitaminas,183220.32,5,Cali,Vendedor_160,Álvaro López,2021-11-14T20:04,Cerrado,916101.6,36502.72,Salud
Cliente_3024,Sebastián Gómez,Aceite,189546.06,1,Manizales,Vendedor_026,Noelia Molina,2025-09-17T14:36,En Proceso,189546.06,10362.93,Alimentos
Cliente_1954,Luis Ospina,Laptop,946518.14,5,Santa Marta,Vendedor_070,Viviana Moreno,2023-01-14T20:34,Cerrado,4732590.7,245811.13,Tecnología
Cliente_2408,Carolina Sánchez,Teclado,4310994.44,1,Cali,Vendedor_191,Viviana Ospina,2021-09-24T05:23,Abierto,4310994.44,301380.29,Tecnología
Cliente_4061,Mónica Ibarra,Balón,681818.87,5,Pereira,Vendedor_103,Jorge Caro,2021-05-06T18:10,Cerrado,3409094.35,155418.56,Deportes
Cliente_0716,Sofía Salazar,Rompecabezas,348936.18,5,Bogotá,Vendedor_037,Simón Moreno,2025-02-24T15:23,Cancelado,1744680.9,134367.92,Juguetes
Cliente_3620,Felipe Castaño,Mouse,1239568.55,2,Pereira,Vendedor_024,Alejandro Méndez,2021-07-20T04:02,Cancelado,2479137.1,109430.4,Tecnología
Cliente_1349,Verónica Gaviria,Pesas,1052265.73,1,Bucaramanga,Vendedor_119,Verónica Rodríguez,2023-01-11T17:26,En Proceso,1052265.73,48998.68,Deportes
Cliente_4390,Noelia Bedoya,Cortinas,541866.43,3,Bogotá,Vendedor_187,Felipe Cortés,2024-03-28T06:03,En Proceso,1625599.29,125928.13,Hogar
Cliente_0700,Jorge Castro,Muñeco,414239.92,2,Pereira,Vendedor_010,Yolanda Sánchez,2023-06-27T03:41,Cerrado,828479.84,59670.57,Juguetes
Cliente_2585,Sergio Rojas,Abono,554245.22,3,Santa Marta,Vendedor_022,Jorge Ibarra,2022-04-10T05:28,Abierto,1662735.66,76233.77,Jardín
Cliente_2003,Luis Méndez,Arena,85587.04,1,Bogotá,Vendedor_076,Felipe Méndez,2021-07-10T19:36,Cerrado,85587.04,4259.17,Mascotas
Cliente_2431,Laura Arango,Concentrado,294777.99,1,Cúcuta,Vendedor_042,Juan Mejía,2024-06-11T18:22,Cerrado,294777.99,21257.33,Mascotas
Cliente_1912,Yolanda López,Pala,522328.47,3,Cúcuta,Vendedor_025,Valeria Guerrero,2023-05-17T19:56,Cerrado,1566985.41,53754.61,Jardín
Cliente_0188,Noelia Salazar,Juguete,287037.93,4,Cartagena,Vendedor_060,Sebastián Mejía,2021-03-27T01:20,En Proceso,1148151.72,51361.21,Mascotas
Cliente_4290,David Ospina,Laptop,910631.08,2,Santa Marta,Vendedor_129,Felipe Gaviria,2021-11-17T08:36,Abierto,1821262.16,103043.02,Tecnología
Cliente_2670,Andrés Guerrero,Algodón,482992.0,2,Barranquilla,Vendedor_166,Yolanda Rodríguez,2023-09-22T20:36,Cerrado,965984.0,69014.93,Salud
Cliente_3002,Fernando Ibarra,Concentrado,285365.39,1,Manizales,Vendedor_062,Nicolás Cortés,2021-10-25T16:54,En Proceso,285365.39,16617.06,Mascotas
Cliente_2610,Sebastián Martínez,Concentrado,288469.05,2,Pereira,Vendedor_141,Juan Méndez,2022-11-24T01:56,Cancelado,576938.1,31436.75,Mascotas
Cliente_2644,Camila Rojas,Pesas,1012552.35,2,Cartagena,Vendedor_165,Fernando Gómez,2021-08-09T03:43,Cerrado,2025104.7,158172.58,Deportes
Cliente_3032,Viviana Quintero,Alcohol,71542.56,2,Cúcuta,Vendedor_002,Sebastián Cortés,2024-11-10T01:05,Cerrado,143085.12,5125.38,Salud
Cliente_2098,Lorena Cortés,Bicicleta,874156.93,2,Cúcuta,Vendedor_171,Valeria Gaviria,2024-01-20T13:32,Abierto,1748313.86,120639.42,Deportes
Cliente_0656,Nicolás Cortés,Televisor,601357.59,2,Manizales,Vendedor_037,Simón Moreno,2024-10-18T00:38,Abierto,1202715.18,43720.79,Tecnología
Cliente_0147,Viviana Gaviria,Rompecabezas,321011.98,4,Cartagena,Vendedor_138,David Castro,2021-04-03T17:35,Cerrado,1284047.92,85570.72,Juguetes
Cliente_2700,Andrés Torres,Arroz,79511.55,2,Santa Marta,Vendedor_151,Juan Caro,2022-10-26T23:44,Cerrado,159023.1,9088.88,Alimentos
Cliente_0931,Sergio Martínez,Mesa,1211871.69,4,Cartagena,Vendedor_170,Laura Rojas,2022-04-19T03:29,Cerrado,4847486.76,209568.05,Hogar
Cliente_2271,Daniela Caro,Abono,575255.41,4,Pereira,Vendedor_081,Yolanda Torres,2024-01-06T23:00,Cerrado,2301021.64,131542.17,Jardín
Cliente_3026,Álvaro López,Aceite,185113.09,4,Medellín,Vendedor_132,Vanessa Ospina,2024-12-23T09:41,Cerrado,740452.36,54771.86,Alimentos
Cliente_2980,Sebastián Caro,Algodón,470880.35,3,Barranquilla,Vendedor_006,Noelia Guerrero,2022-02-07T07:21,Cerrado,1412641.05,75730.53,Salud
Cliente_0843,Juan Vargas,Pantalón,402712.15,5,Santa Marta,Vendedor_090,Valeria Ramírez,2024-09-22T21:22,Cerrado,2013560.75,61069.14,Ropa
Cliente_3303,Daniela Bedoya,Mouse,1264852.6,2,Bucaramanga,Vendedor_193,Laura Quintero,2023-10-24T03:49,Abierto,2529705.2,83050.93,Tecnología
Cliente_4705,Simón Méndez,Rompecabezas,341735.28,5,Cartagena,Vendedor_032,Fernando Martínez,2024-12-27T22:26,Cerrado,1708676.4,105308.89,Juguetes
